source,name,city,website,domain,founded_year,size_band,band_label,headcount,headcount_unknown,whale_candidate,staffing_mix
ITDIR:infopark,Servsys Technology Services India Pvt Ltd,Kochi,https://servsys.com,servsys.com,,,,,True,False,False
ITDIR:infopark,Silverbloom Technologies,Kochi,https://silverbloom.com,silverbloom.com,,,,,True,False,False
ITDIR:infopark,Skybertech IT Innovation Pvt Ltd,Kochi,https://skybertech.com,skybertech.com,,,,,True,False,False
ITDIR:infopark,SMEC Automation Pvt Ltd,Kochi,https://smeclabs.com,smeclabs.com,,,,,True,False,False
ITDIR:infopark,SnippetCommerce360 Pvt Ltd,Kochi,https://snippetcommerce360.com,snippetcommerce360.com,,,,,True,False,False
ITDIR:infopark,Softop Solutions Pvt Ltd,Kochi,https://softopsolutions.com,softopsolutions.com,,,,,True,False,False
ITDIR:infopark,Soulxes Technologies Pvt Ltd,Kochi,https://soulxes.com,soulxes.com,,,,,True,False,False
ITDIR:infopark,Speridian Technologies Pvt Ltd,Kochi,https://speridian.com,speridian.com,,,,,True,False,False
ITDIR:infopark,Spiderline Technologies,Kochi,https://spiderline.in,spiderline.in,,,,,True,False,False
ITDIR:infopark,Spiralcode Innovates LLP,Kochi,https://spiralcode.in,spiralcode.in,,,,,True,False,False
ITDIR:infopark,Stepping Stone Consultancy Services,Kochi,https://steppingstoneconsultancy.com,steppingstoneconsultancy.com,,,,,True,False,False
ITDIR:infopark,Strands Energy Pvt. Ltd,Kochi,https://strandsenergy.com,strandsenergy.com,,,,,True,False,False
ITDIR:infopark,SupportHub360,Kochi,https://supporthub360.com,supporthub360.com,,,,,True,False,False
ITDIR:infopark,SurveySparrow Pvt Ltd,Kochi,https://surveysparrow.com,surveysparrow.com,,,,,True,False,False
ITDIR:infopark,Syriac Consultancy Services Private Limited,Kochi,https://syriacconsultancy.com,syriacconsultancy.com,,,,,True,False,False
ITDIR:infopark,Talk Digital Pvt. Ltd.,Kochi,https://talkdigital.com,talkdigital.com,,,,,True,False,False
ITDIR:infopark,Tamcherry Technologies Private Limited,Kochi,https://tamcherry.com,tamcherry.com,,,,,True,False,False
ITDIR:infopark,TECFORZ INNOVATIONS,Kochi,https://tecforz.com,tecforz.com,,,,,True,False,False
