source,name,city,website,domain,founded_year,size_band,band_label,headcount,headcount_unknown,whale_candidate,staffing_mix,stage,reject_reason,evidence
goodfirms,Hawks Vision Technologies,"Delhi, India",https://hawksvision.com,hawksvision.com,2013,<10,,,,,False,C,too_small,band=<10
goodfirms,Attractive Web Solutions,"Delhi, India",https://www.attractivewebsolutions.co.in/,attractivewebsolutions.co.in,,<10,,,,,False,C,too_small,band=<10
goodfirms,Cod Xpert,"Delhi, India",https://codxpert.com/,codxpert.com,2023,<10,,,,,False,C,too_small,band=<10
goodfirms,Digital Glyphs,"Delhi, India",https://www.digitalglyphs.com/,digitalglyphs.com,,<10,,,,,False,C,too_small,band=<10
goodfirms,Best website development company in India,"Delhi, India",https://www.degaaro.com,degaaro.com,2019,<10,,,,,False,C,too_small,band=<10
goodfirms,WebQila,"Delhi, India",https://webqila.com/,webqila.com,2020,<10,,,,,False,C,too_small,band=<10
goodfirms,Kdrsoft Technologies,"Delhi, India",https://www.kdrsoft.com/,kdrsoft.com,2008,<10,,,,,False,C,too_small,band=<10
goodfirms,LaSiv Technologies,"Chennai, India",https://www.lasivtech.com/,lasivtech.com,,<10,,,,,False,C,too_small,band=<10
goodfirms,Brillibytes,"Chennai, India",http://www.brillibytes.com,brillibytes.com,2019,<10,,,,,False,C,too_small,band=<10
goodfirms,Novac Learning,"Chennai, India",https://www.novaclearning.com/,novaclearning.com,,<10,,,,,False,C,too_small,band=<10
goodfirms,Twinkle,"Chennai, India",http://www.twinkletech.com/,twinkletech.com,,<10,,,,,False,C,too_small,band=<10
goodfirms,Coderobotics Infotech Private Limited,"Chennai, India",http://www.coderobotics.com,coderobotics.com,2010,<10,,,,,False,C,too_small,band=<10
goodfirms,DigitasPro Technologies,"Chennai, India",https://www.digitaspro.com/,digitaspro.com,2019,<10,,,,,False,C,too_small,band=<10
goodfirms,Hakua Works Technologies,"Chennai, India",https://hakuaworks.com,hakuaworks.com,2021,<10,,,,,False,C,too_small,band=<10
goodfirms,effy,"Chennai, India",https://www.effy.co.in/,effy.co.in,2017,<10,,,,,False,C,too_small,band=<10
goodfirms,Digi Soft Marketing Solutions,"Chennai, India",https://digisoftwar.com/,digisoftwar.com,2015,<10,,,,,False,C,too_small,band=<10
goodfirms,Bytes Brothers Technology,"Chennai, India",https://www.bytesbrothers.com,bytesbrothers.com,2014,<10,,,,,False,C,too_small,band=<10
goodfirms,c9infotech,"Chennai, India",https://c9infotech.com,c9infotech.com,2024,10-49,,,,,False,C,founded_2024_plus,source founded_year=2024
goodfirms,DemanualAI,"Chennai, India",https://demanualai.com,demanualai.com,2025,<10,,,,,False,C,founded_2024_plus,source founded_year=2025
goodfirms,Chamaka Infotech Private Limited,"Chennai, India",https://www.chamakatech.com,chamakatech.com,2020,<10,,,,,False,C,too_small,band=<10
goodfirms,IQY TECHNOLOGY,"Chennai, India",https://iqytechnology.com/,iqytechnology.com,2024,10-49,,,,,False,C,founded_2024_plus,source founded_year=2024
goodfirms,Minsky,"Chennai, India",https://www.minsky.in/,minsky.in,2023,<10,,,,,False,C,too_small,band=<10
goodfirms,ExertSense Solutions Private Limited,"Chennai, India",https://exertsense.com/,exertsense.com,2022,<10,,,,,False,C,too_small,band=<10
goodfirms,IRTIQA Research & Innovation Private Limited,"Chennai, India",https://irtiqa.in/,irtiqa.in,2025,<10,,,,,False,C,founded_2024_plus,source founded_year=2025
goodfirms,genexdbs,"Chennai, India",https://genexdbs.com/,genexdbs.com,,<10,,,,,False,C,too_small,band=<10
goodfirms,Aatmia Digital Marketing,"Chennai, India",https://www.aatmia.com/,aatmia.com,,<10,,,,,False,C,too_small,band=<10
goodfirms,Trieax Private Limited,"Chennai, India",https://trieax.com/,trieax.com,2025,10-49,,,,,False,C,founded_2024_plus,source founded_year=2025
goodfirms,Zansphere Private Limited,"Chennai, India",https://zansphere.com/,zansphere.com,2024,10-49,,,,,False,C,founded_2024_plus,source founded_year=2024
goodfirms,CLOUD DESK TECHNOLOGY LLC,"Chennai, India",https://www.clouddesk.ae/,clouddesk.ae,2018,<10,,,,,False,C,too_small,band=<10
goodfirms,TrizenAI,"Chennai, India",https://www.trizen-ai.com/,trizen-ai.com,2025,<10,,,,,False,C,founded_2024_plus,source founded_year=2025
goodfirms,Datzsoft,"Chennai, India",https://datzsoft.com/,datzsoft.com,2020,<10,,,,,False,C,too_small,band=<10
goodfirms,Aspiroz Software Solutions,"Chennai, India",https://www.aspiroz.com/,aspiroz.com,,<10,,,,,False,C,too_small,band=<10
goodfirms,Madras Softwares,"Chennai, India",https://madrassoftwares.com/,madrassoftwares.com,2021,<10,,,,,False,C,too_small,band=<10
goodfirms,Gem3s Technologies,"Chennai, India",https://gem3s.com/,gem3s.com,2009,<10,,,,,False,C,too_small,band=<10
goodfirms,ByClarityTech,"Chennai, India",https://www.byclaritytech.com/,byclaritytech.com,2024,10-49,,,,,False,C,founded_2024_plus,source founded_year=2024
goodfirms,Frandzzo,"Chennai, India",https://www.frandzzo.com/,frandzzo.com,2024,50-249,,,,,False,C,founded_2024_plus,source founded_year=2024
goodfirms,TechLift Digital,"Chennai, India",https://techliftdigital.in,techliftdigital.in,2022,<10,,,,,False,C,too_small,band=<10
goodfirms,Growthpulse Solutions,"Chennai, India",https://www.growthpulss.com/,growthpulss.com,2025,10-49,,,,,False,C,founded_2024_plus,source founded_year=2025
goodfirms,ICEBERGS TECH,"Chennai, India",https://icebergtech.in/,icebergtech.in,2025,10-49,,,,,False,C,founded_2024_plus,source founded_year=2025
goodfirms,Horizon Softnet Solutions,"Chennai, India",https://www.horizonsoftnet.com,horizonsoftnet.com,2000,<10,,,,,False,C,too_small,band=<10
goodfirms,MaxiLead,"Chennai, India",http://maxilead.in,maxilead.in,2019,<10,,,,,False,C,too_small,band=<10
goodfirms,Kartoffel Technologies,"Chennai, India",https://www.kartoffel.in,kartoffel.in,2019,<10,,,,,False,C,too_small,band=<10
goodfirms,Besttech Digital Solutions,"Chennai, India",https://www.besttech.in/,besttech.in,2020,<10,,,,,False,C,too_small,band=<10
goodfirms,Peacock Design Solutions,"Chennai, India",https://www.peacockdesignsolutions.com,peacockdesignsolutions.com,,<10,,,,,False,C,too_small,band=<10
goodfirms,RK SOFT Website Design Company Chennai,"Chennai, India",https://rksoftindia.com,rksoftindia.com,2018,<10,,,,,False,C,too_small,band=<10
goodfirms,Deem360,"Chennai, India",https://deem360.in/,deem360.in,2019,<10,,,,,False,C,too_small,band=<10
goodfirms,Fraymo Technologies,"Chennai, India",https://fraymotech.com,fraymotech.com,2024,<10,,,,,False,C,founded_2024_plus,source founded_year=2024
goodfirms,Crestclimber Software Solutions,"Chennai, India",https://crestclimbers.com/,crestclimbers.com,2024,10-49,,,,,False,C,founded_2024_plus,source founded_year=2024
goodfirms,Researchsyn Research iand Development private Ltd,"Chennai, India",https://www.researchsyn.com/,researchsyn.com,2025,<10,,,,,False,C,founded_2024_plus,source founded_year=2025
goodfirms,Skillra Technologies,"Chennai, India",https://skillra.com/,skillra.com,2025,10-49,,,,,False,C,founded_2024_plus,source founded_year=2025
goodfirms,Jalenthra Private Limited,"Chennai, India",https://www.jalenthra.com,jalenthra.com,2025,<10,,,,,False,C,founded_2024_plus,source founded_year=2025
goodfirms,Emitlogic Technologies Private Limited,"Chennai, India",https://www.emitlogic.com/,emitlogic.com,2023,<10,,,,,False,C,too_small,band=<10
goodfirms,Codebar,"Chennai, India",https://codebar.in,codebar.in,2015,<10,,,,,False,C,too_small,band=<10
goodfirms,Sorven Global,"Chennai, India",https://sorvenglobal.com/,sorvenglobal.com,2025,<10,,,,,False,C,founded_2024_plus,source founded_year=2025
goodfirms,Fluxo Studio,"Chennai, India",https://fluxo.global/,fluxo.global,2024,10-49,,,,,False,C,founded_2024_plus,source founded_year=2024
goodfirms,RIGHT SQUARE,"Chennai, India",https://rightsquare.in/,rightsquare.in,2025,<10,,,,,False,C,founded_2024_plus,source founded_year=2025
goodfirms,ThinkByAI,"Chennai, India",https://thinkby.ai,thinkby.ai,2025,<10,,,,,False,C,founded_2024_plus,source founded_year=2025
goodfirms,Bizstats technologies pvt ltd,"Chennai, India",https://www.bizstats.ai/,bizstats.ai,2015,<10,,,,,False,C,too_small,band=<10
goodfirms,TEQTIS INFO,"Chennai, India",http://www.teqtisinfo.com,teqtisinfo.com,2020,<10,,,,,False,C,too_small,band=<10
goodfirms,Vidhvath Technologies Pvt Ltd,"Chennai, India",http://www.vidhvatthamah.com,vidhvatthamah.com,2015,<10,,,,,False,C,too_small,band=<10
goodfirms,Origin Interactive,"Chennai, India",https://origininteractive.in,origininteractive.in,2011,<10,,,,,False,C,too_small,band=<10
goodfirms,excelanto cloud system pvt ltd,"Chennai, India",https://www.excelanto.com,excelanto.com,2000,<10,,,,,False,C,too_small,band=<10
goodfirms,SSW Research and Development,"Chennai, India",http://sswrnd.com,sswrnd.com,2018,<10,,,,,False,C,too_small,band=<10
goodfirms,Spids Indiaa,"Chennai, India",https://spids.co.in/,spids.co.in,2008,<10,,,,,False,C,too_small,band=<10
goodfirms,DigitalQ,"Chennai, India",https://digitalq.co.in,digitalq.co.in,2008,<10,,,,,False,C,too_small,band=<10
goodfirms,Niftysoft Solution Private Limited,"Chennai, India",https://www.niftysoft.com,niftysoft.com,2003,<10,,,,,False,C,too_small,band=<10
goodfirms,SECO TECHNOLOGIES,"Chennai, India",https://www.secotechnologies.in/,secotechnologies.in,2016,<10,,,,,False,C,too_small,band=<10
goodfirms,Synamen Thinklabs,"Chennai, India",https://www.synamen.com/,synamen.com,2013,<10,,,,,False,C,too_small,band=<10
goodfirms,Gratsys Technologies private limited,"Chennai, India",https://gratsys.com/,gratsys.com,,<10,,,,,False,C,too_small,band=<10
goodfirms,Astral Corp,"Chennai, India",https://astralcorp.in/,astralcorp.in,2024,<10,,,,,False,C,founded_2024_plus,source founded_year=2024
goodfirms,Fyrasoft Technologies Pvt Ltd,"Chennai, India",https://www.fyrasoftinc.com,fyrasoftinc.com,2025,<10,,,,,False,C,founded_2024_plus,source founded_year=2025
goodfirms,CrimsonEdge Systems,"Chennai, India",https://www.crimsonedgesystems.com/,crimsonedgesystems.com,2025,<10,,,,,False,C,founded_2024_plus,source founded_year=2025
goodfirms,Twintorra,"Chennai, India",https://www.twintorra.com/,twintorra.com,2025,10-49,,,,,False,C,founded_2024_plus,source founded_year=2025
goodfirms,TSK Automations,"Chennai, India",https://www.tskautomations.com,tskautomations.com,2025,10-49,,,,,False,C,founded_2024_plus,source founded_year=2025
goodfirms,Codeneuron Technologies,"Chennai, India",https://www.codeneuron.com/,codeneuron.com,2018,<10,,,,,False,C,too_small,band=<10
goodfirms,Clofus Innovations Pvt Ltd,"Chennai, India",https://clofusinnovations.com,clofusinnovations.com,2014,<10,,,,,False,C,too_small,band=<10
goodfirms,Aktwins Software Services,"Coimbatore, India",https://aktwins.com,aktwins.com,2024,<10,,,,,False,C,founded_2024_plus,source founded_year=2024
goodfirms,Vyanic Technologies Private Limited,"Coimbatore, India",https://vyanic.com/,vyanic.com,2026,10-49,,,,,False,C,founded_2024_plus,source founded_year=2026
goodfirms,Noukha Technologies,"Coimbatore, India",https://www.noukha.in,noukha.in,2024,10-49,,,,,False,C,founded_2024_plus,source founded_year=2024
goodfirms,Nandha Infotech,"Coimbatore, India",https://nandhainfotech.com,nandhainfotech.com,2017,<10,,,,,False,C,too_small,band=<10
goodfirms,Fuzionest Pvt Ltd,"Coimbatore, India",https://fuzionest.com/,fuzionest.com,2020,<10,,,,,False,C,too_small,band=<10
goodfirms,Adway IT Systems,"Coimbatore, India",https://adwayit.com,adwayit.com,2018,<10,,,,,False,C,too_small,band=<10
goodfirms,Zapsolv Technologies,"Coimbatore, India",https://www.zapsolv.com,zapsolv.com,2025,<10,,,,,False,C,founded_2024_plus,source founded_year=2025
goodfirms,Stakrew,"Coimbatore, India",https://stakrew.com/,stakrew.com,2025,<10,,,,,False,C,founded_2024_plus,source founded_year=2025
goodfirms,LMV SYSTEMS,"Coimbatore, India",https://www.lmvsystems.com/,lmvsystems.com,2025,10-49,,,,,False,C,founded_2024_plus,source founded_year=2025
goodfirms,Appcoup Tech,"Coimbatore, India",http://appcoup.com/,appcoup.com,2017,<10,,,,,False,C,too_small,band=<10
goodfirms,Auvetra Labs Pvt Ltd,"Coimbatore, India",https://www.auvetralabs.com,auvetralabs.com,2024,10-49,,,,,False,C,founded_2024_plus,source founded_year=2024
goodfirms,RUTE APPZ,"Coimbatore, India",https://www.ruteappz.com,ruteappz.com,2020,<10,,,,,False,C,too_small,band=<10
goodfirms,Infotyms,"Coimbatore, India",https://infotyms.com/,infotyms.com,,<10,,,,,False,C,too_small,band=<10
goodfirms,xyberflow,"Coimbatore, India",https://xyberflow.com/,xyberflow.com,2025,<10,,,,,False,C,founded_2024_plus,source founded_year=2025
goodfirms,Aircoding,"Coimbatore, India",https://www.aircoding.in,aircoding.in,2025,<10,,,,,False,C,founded_2024_plus,source founded_year=2025
goodfirms,Astatyx,"Coimbatore, India",https://astatyx.in,astatyx.in,2025,<10,,,,,False,C,founded_2024_plus,source founded_year=2025
goodfirms,Honey Iconics,"Coimbatore, India",https://honeyiconics.com/,honeyiconics.com,,<10,,,,,False,C,too_small,band=<10
goodfirms,OrangeCrystal Infotech Private Limited,"Coimbatore, India",https://orangecrystal.in/,orangecrystal.in,2024,<10,,,,,False,C,founded_2024_plus,source founded_year=2024
goodfirms,Multimerse Pvt Ltd,"Coimbatore, India",https://multimerse.com/,multimerse.com,2025,<10,,,,,False,C,founded_2024_plus,source founded_year=2025
goodfirms,CodvikScribe,"Coimbatore, India",https://codvikscribe.com/,codvikscribe.com,2025,10-49,,,,,False,C,founded_2024_plus,source founded_year=2025
goodfirms,The Banyan Infotech,"Coimbatore, India",https://www.banyaninfotech.com,banyaninfotech.com,2004,<10,,,,,False,C,too_small,band=<10
goodfirms,Akkenna Animation and technologies private limited,"Coimbatore, India",https://akkenna.com/,akkenna.com,,<10,,,,,False,C,too_small,band=<10
goodfirms,Zylex,"Coimbatore, India",https://zylex.io/,zylex.io,2025,10-49,,,,,False,C,founded_2024_plus,source founded_year=2025
goodfirms,Desmos Lab,"Coimbatore, India",https://www.desmoslab.com,desmoslab.com,,<10,,,,,False,C,too_small,band=<10
goodfirms,agnih,"Coimbatore, India",https://www.agnih.com,agnih.com,,<10,,,,,False,C,too_small,band=<10
goodfirms,BUDNET TECHNOLOGIES,"Coimbatore, India",https://budnetdesign.com/,budnetdesign.com,2008,<10,,,,,False,C,too_small,band=<10
goodfirms,Brightnest Technologies Pvt Ltd,"Coimbatore, India",https://brightnestsoft.com,brightnestsoft.com,2018,<10,,,,,False,C,too_small,band=<10
goodfirms,ClousTech,"Coimbatore, India",https://www.cloustech.com,cloustech.com,2023,<10,,,,,False,C,too_small,band=<10
goodfirms,eCrystal Digital Technology,"Coimbatore, India",https://ecrystaltech.com/,ecrystaltech.com,2016,<10,,,,,False,C,too_small,band=<10
goodfirms,Fabrainz India Private Limited,"Coimbatore, India",https://fabrainz.com/,fabrainz.com,2025,10-49,,,,,False,C,founded_2024_plus,source founded_year=2025
goodfirms,JASPER KEYPLAY,"Coimbatore, India",https://jasperkeyplay.com/,jasperkeyplay.com,2016,<10,,,,,False,C,too_small,band=<10
goodfirms,Mist Solutions,"Coimbatore, India",https://www.mistsolutions.in/,mistsolutions.in,2000,<10,,,,,False,C,too_small,band=<10
goodfirms,Codexoro Technologies LLP,"Kochi, India",https://codexoro.com/,codexoro.com,,<10,,,,,False,C,too_small,band=<10
goodfirms,VelonixFuture Technologies LLP,"Kochi, India",https://velonixtechnologies.com/,velonixtechnologies.com,2025,<10,,,,,False,C,founded_2024_plus,source founded_year=2025
goodfirms,BEANORBIT INTERNATIONAL LLP,"Kochi, India",https://beanorbit.com/,beanorbit.com,2025,10-49,,,,,False,C,founded_2024_plus,source founded_year=2025
goodfirms,Riolabz Web Development,"Kochi, India",https://www.riolabz.com,riolabz.com,,<10,,,,,False,C,too_small,band=<10
goodfirms,Monolithia Private Limited,"Kochi, India",https://monolithia.global,monolithia.global,2023,<10,,,,,False,C,too_small,band=<10
goodfirms,SprintOn Technology,"Kochi, India",https://sprintontech.com/,sprintontech.com,2025,10-49,,,,,False,C,founded_2024_plus,source founded_year=2025
goodfirms,Nexframe Software Solutions LLP,"Kochi, India",https://nexframe.in/,nexframe.in,2025,10-49,,,,,False,C,founded_2024_plus,source founded_year=2025
goodfirms,Nesa software private limited,"Kochi, India",https://www.nesasoftware.com,nesasoftware.com,2024,10-49,,,,,False,C,founded_2024_plus,source founded_year=2024
goodfirms,Bytescripts,"Kochi, India",https://bytescripts.com/,bytescripts.com,2016,<10,,,,,False,C,too_small,band=<10
goodfirms,Buzeal LLP,"Kochi, India",https://buzeal.com/,buzeal.com,2022,<10,,,,,False,C,too_small,band=<10
goodfirms,Tezon Technologies Private Limited,"Kochi, India",https://tezon.ae,tezon.ae,2024,<10,,,,,False,C,founded_2024_plus,source founded_year=2024
goodfirms,Hexen technologies,"Kochi, India",https://hexen.in/,hexen.in,2023,<10,,,,,False,C,too_small,band=<10
goodfirms,Quper Technologies,"Kochi, India",https://qupertech.com/,qupertech.com,2025,<10,,,,,False,C,founded_2024_plus,source founded_year=2025
goodfirms,Starstack,"Kochi, India",https://www.starstacktech.com,starstacktech.com,2025,10-49,,,,,False,C,founded_2024_plus,source founded_year=2025
goodfirms,Appwaysys,"Kochi, India",https://www.appwaysys.com/,appwaysys.com,2024,<10,,,,,False,C,founded_2024_plus,source founded_year=2024
goodfirms,SERVOMATE TECHNOLOGIES,"Kochi, India",http://www.servomatetechnologies.com/,servomatetechnologies.com,2013,<10,,,,,False,C,too_small,band=<10
goodfirms,Taurus web solutions,"Kochi, India",https://www.tauruswebsolutions.com/,tauruswebsolutions.com,,<10,,,,,False,C,too_small,band=<10
goodfirms,Evolvier Technologies,"Kochi, India",https://www.evolvier.com/,evolvier.com,2016,<10,,,,,False,C,too_small,band=<10
goodfirms,ZeroBulb,"Kochi, India",https://www.zerobulb.com,zerobulb.com,2014,<10,,,,,False,C,too_small,band=<10
goodfirms,Asubrix International Pvt Ltd,"Kochi, India",https://asubrix.com/,asubrix.com,2022,<10,,,,,False,C,too_small,band=<10
goodfirms,Notebyte Solutions LLP,"Kochi, India",https://notebyte.org,notebyte.org,2022,<10,,,,,False,C,too_small,band=<10
goodfirms,Net Infinity,"Mumbai, India",http://www.netinfinity.co.in,netinfinity.co.in,2002,<10,,,,,False,C,too_small,band=<10
goodfirms,Virtual Splat Software Pvt. Ltd.,"Mumbai, India",https://www.virtualsplat.com,virtualsplat.com,2002,<10,,,,,False,C,too_small,band=<10
goodfirms,Oryn Labs,"Mumbai, India",https://orynlabs.tech,orynlabs.tech,2024,<10,,,,,False,C,founded_2024_plus,source founded_year=2024
goodfirms,WebsiNova Technologies,"Mumbai, India",https://www.websinova.com/,websinova.com,2024,<10,,,,,False,C,founded_2024_plus,source founded_year=2024
goodfirms,WebWizTech,"Mumbai, India",https://webwiztech.com/,webwiztech.com,2013,<10,,,,,False,C,too_small,band=<10
goodfirms,FluidX Creations,"Mumbai, India",http://www.fluidxcreations.com,fluidxcreations.com,2014,<10,,,,,False,C,too_small,band=<10
