source,name,city,website,domain,founded_year,size_band,band_label,headcount,headcount_unknown,whale_candidate,staffing_mix
nasscom,Suryadatta Education Foundation,Pune,https://www.suryadatta.org/,suryadatta.org,,,,,True,False,False
nasscom,SKF India Limited,Pune,https://www.skf.com/in,skf.com,,,,,True,False,False
nasscom,xDiligence Screening Private Limited,Bengaluru,https://www.xdiligence.com/,xdiligence.com,,,,,True,False,False
nasscom,Hindusthan Educational and Charitable Trust,Coimbatore,http://www.hicet.ac.in,hicet.ac.in,,,,,True,False,False
nasscom,Mindspace Business Parks REIT,Mumbai,https://www.mindspacereit.com/home,mindspacereit.com,,,,,True,False,False
nasscom,Adamma Info Services Private Limited,Bengaluru,http://www.adamma.in,adamma.in,,,,,True,False,False
nasscom,Xstream Secure,Ghaziabad,http://www.xstreamsecure.com,xstreamsecure.com,,,,,True,False,False
nasscom,Dun & Bradstreet Information Services India Private Limited,Mumbai,https://www.dnb.co.in/,dnb.co.in,,,,,True,False,False
nasscom,Chennai Institute of Technology,Chennai,https://www.citchennai.edu.in/,citchennai.edu.in,,,,,True,False,False
nasscom,World At Work Private Limited,Pune,https://india.worldatwork.org,india.worldatwork.org,,,,,True,False,False
nasscom,DataFlow Services (India) Private Limited,Noida,https://corp.dataflowgroup.com/supportcontact-us/,corp.dataflowgroup.com,,,,,True,False,False
nasscom,Trusted Support Services Private Limited,Delhi,http://www.tsspl.org,tsspl.org,,,,,True,False,False
nasscom,Bharat Re-Insurance Brokers Private Limited,Erode,http://www.bharatre.in,bharatre.in,,,,,True,False,False
nasscom,Saveetha Engineering College (A college of Saveetha Medical and Educational Trust),Chennai,http://www.saveetha.ac.in,saveetha.ac.in,,,,,True,False,False
nasscom,Johnson Controls (India) Private Limited,Bengaluru,https://www.johnsoncontrols.com,johnsoncontrols.com,,,,,True,False,False
nasscom,Park Hospitals,Kolkata,http://www.neotiahospital.com,neotiahospital.com,,,,,True,False,False
nasscom,Cushman & Wakefield India Private Limited,Gurugram,https://www.cushmanwakefield.com/en/india,cushmanwakefield.com,,,,,True,False,False
nasscom,CriterionScreeners Global Private Limited,Bengaluru,http://www.criterionscreeners.com,criterionscreeners.com,,,,,True,False,False
nasscom,BD Services Private Limited,Delhi,https://bdservices.in/,bdservices.in,,,,,True,False,False
nasscom,HDFC Bank Limited,Mumbai,https://www.hdfcbank.com/,hdfcbank.com,,,,,True,False,False
nasscom,Edelweiss Life Insurance Company Limited,Mumbai,https://www.edelweisstokio.in/,edelweisstokio.in,,,,,True,False,False
nasscom,Provalidate Services Private Limited,Hyderabad,https://www.provalidate.in,provalidate.in,,,,,True,False,False
nasscom,"Institute of Management Technology, Hyderabad",Hyderabad,https://www.imthyderabad.edu.in/,imthyderabad.edu.in,,,,,True,False,False
nasscom,JAIN University (Jain Trust),Bengaluru,https://www.bschool.cms.ac.in,bschool.cms.ac.in,,,,,True,False,False
nasscom,Aupertz Services Private Limited,Gurugram,https://www.aupertz.com,aupertz.com,,,,,True,False,False
nasscom,Redtech Network India Pvt Ltd,Kolkata,http://www.ushacomm.com,ushacomm.com,,,,,True,False,False
nasscom,Infosys Limited,Bengaluru,http://www.infosys.com,infosys.com,,,,,True,False,False
nasscom,Wipro Limited,Bengaluru,http://www.wipro.com,wipro.com,,,,,True,False,False
nasscom,Sonata Software Limited,Bengaluru,http://www.sonata-software.com,sonata-software.com,,,,,True,False,False
nasscom,Tata Consultancy Services Ltd,Mumbai,http://www.tcs.com,tcs.com,,,,,True,False,False
nasscom,MASTEK Ltd,Mumbai,http://www.mastek.com,mastek.com,,,,,True,False,False
nasscom,Hewlett-Packard Enterprise India Pvt Ltd,Gurugram,http://www.hpindia.com,hpindia.com,,,,,True,False,False
nasscom,Coforge Limited,Greater Noida,http://www.niit-tech.com,niit-tech.com,,,,,True,False,False
nasscom,Fact Solutions India Pvt Ltd,Kolkata,http://www.factsoftware.com,factsoftware.com,,,,,True,False,False
nasscom,Tech Mahindra Ltd,Hyderabad,http://www.techmahindra.com,techmahindra.com,,,,,True,False,False
nasscom,Texas Instruments India Pvt Ltd,Bengaluru,http://www.ti.com/india,ti.com,,,,,True,False,False
nasscom,JK Technosoft Ltd,Noida,http://www.jktech.com,jktech.com,,,,,True,False,False
nasscom,Magic Software Pvt Ltd,Noida,http://www.magicsw.com,magicsw.com,,,,,True,False,False
nasscom,Onward Technologies Ltd,Mumbai,http://www.onwardgroup.com,onwardgroup.com,,,,,True,False,False
nasscom,R S Software (India) Ltd,Kolkata,http://www.rssoftware.com,rssoftware.com,,,,,True,False,False
nasscom,Microsoft Corporation (I) Pvt Ltd,Gurugram,http://www.microsoft.com,microsoft.com,,,,,True,False,False
nasscom,Tata Technologies Limited,Pune,http://www.tatatechnologies.com,tatatechnologies.com,,,,,True,False,False
nasscom,Cyient Limited,Hyderabad,http://www.cyient.com,cyient.com,,,,,True,False,False
nasscom,IBM India Private Limited,Bengaluru,http://www.ibm.com/in,ibm.com,,,,,True,False,False
nasscom,Atos Global IT Solutions and Services Private Limited,Navi Mumbai,https://atos-kliniken.com/de/heidelberg/,atos-kliniken.com,,,,,True,False,False
nasscom,Applied Software Pvt Ltd,Ahmedabad,http://www.appliedcommerce.com,appliedcommerce.com,,,,,True,False,False
nasscom,Newgen Software Technologies Ltd,New Delhi,http://www.newgensoft.com,newgensoft.com,,,,,True,False,False
nasscom,Hinduja Global Solutions Ltd,Bengaluru,http://www.teamhgs.com,teamhgs.com,,,,,True,False,False
nasscom,Siemens Technology and Services Pvt Ltd,Bengaluru,http://www.siemens.co.in,siemens.co.in,,,,,True,False,False
nasscom,ASM Technologies Ltd,Bengaluru,http://www.asmltd.com,asmltd.com,,,,,True,False,False
nasscom,Prologic First India Pvt Ltd,Gurugram,http://www.prologicfirst.com,prologicfirst.com,,,,,True,False,False
nasscom,Algorithms Software Pvt Ltd,Mumbai,http://www.algosoftware.com,algosoftware.com,,,,,True,False,False
nasscom,D E Shaw India Private Limited,Hyderabad,http://www.deshawindia.com,deshawindia.com,,,,,True,False,False
nasscom,R Systems International Ltd,Gautam Buddha Nagar,http://www.rsystems.com,rsystems.com,,,,,True,False,False
nasscom,Sasken Technologies Limited,Bengaluru,http://www.sasken.com,sasken.com,,,,,True,False,False
nasscom,Samsung R&D Institute India - Bangalore Pvt Ltd,Bengaluru,http://www.samsungindiasoft.com,samsungindiasoft.com,,,,,True,False,False
nasscom,RMSI Pvt Ltd,Gautam Buddha Nagar,http://www.rmsi.com,rmsi.com,,,,,True,False,False
nasscom,Aptech Limited,Mumbai,http://www.aptech-worldwide.com,aptech-worldwide.com,,,,,True,False,False
nasscom,NatWest Digital Services India Private Limited,Bengaluru,http://www.natwestgroup.com,natwestgroup.com,,,,,True,False,False
nasscom,BT e-Serv (India) Private Limited,Gurugram,http://www.bt.com/india,bt.com,,,,,True,False,False
nasscom,Blue Chip Computer Consultants Pvt Ltd,Bengaluru,http://www.bluechipsw.com,bluechipsw.com,,,,,True,False,False
nasscom,Sopra Steria India Limited,Noida,http://www.in.sopragroup.com,in.sopragroup.com,,,,,True,False,False
nasscom,Robert BOSCH Engineering and Business Solutions Pvt Ltd,Bengaluru,http://www.boschindia.com,boschindia.com,,,,,True,False,False
nasscom,Tenarai Technologies Private Limited,Bengaluru,http://www.infogain.com,infogain.com,,,,,True,False,False
nasscom,Dell International Services India Pvt Ltd,Gurugram,http://www.dell.com,dell.com,,,,,True,False,False
nasscom,Future Focus Infotech Pvt Ltd,Gurugram,http://www.focusinfotech.com,focusinfotech.com,,,,,True,False,False
nasscom,Infozech Software Private Limited,New Delhi,http://www.infozech.com,infozech.com,,,,,True,False,False
nasscom,NetEdge Computing Global Services Pvt Ltd,Noida,http://www.netedgecomputing.com,netedgecomputing.com,,,,,True,False,False
nasscom,Adobe Systems India Pvt Ltd,Noida,http://www.adobeindia.com,adobeindia.com,,,,,True,False,False
nasscom,Congruent Solutions Pvt Ltd,Chennai,http://www.congruentsolutions.com,congruentsolutions.com,,,,,True,False,False
nasscom,Neilsoft Limited,Pune,http://www.neilsoft.com,neilsoft.com,,,,,True,False,False
nasscom,PHi Business Solutions Ltd,Chandigarh(CH),http://www.phi.co.in,phi.co.in,,,,,True,False,False
nasscom,NTT DATA Information Processing Services Private Limited,Bengaluru,https://www.nttdata.com/global/en/about-us,nttdata.com,,,,,True,False,False
nasscom,Capgemini Technology Services India Limited,Navi Mumbai,http://www.capgemini.com,capgemini.com,,,,,True,False,False
nasscom,NEC Software Solutions (India) Private Limited,Mumbai,http://www.rave-tech.com,rave-tech.com,,,,,True,False,False
nasscom,DCG Data-Core Systems (India) Private Limited,Kolkata,http://www.datacore-india.com,datacore-india.com,,,,,True,False,False
nasscom,ADP Pvt Ltd,Hyderabad,http://www.adp.com,adp.com,,,,,True,False,False
nasscom,Mphasis Limited,Bengaluru,http://www.mphasis.com,mphasis.com,,,,,True,False,False
nasscom,CGI Information Systems and Management Consultants Pvt Ltd,Bengaluru,http://www.cgi.com,cgi.com,,,,,True,False,False
nasscom,American Express India Pvt Ltd,Gurugram,http://www.americanexpress.co.in,americanexpress.co.in,,,,,True,False,False
nasscom,ITTI Private Limited,Bengaluru,http://www.itti.com,itti.com,,,,,True,False,False
nasscom,Temenos India Pvt Ltd,Chennai,http://www.temenos.com,temenos.com,,,,,True,False,False
nasscom,DCM Infotech Limited,Gurugram,http://www.dcmds.com,dcmds.com,,,,,True,False,False
nasscom,IDS Infotech Ltd,Mohali,http://www.idsil.com,idsil.com,,,,,True,False,False
nasscom,Integra Software Services Pvt Ltd,Pondicherry,http://www.integra.co.in,integra.co.in,,,,,True,False,False
nasscom,Saksoft Limited,Chennai,http://www.saksoft.com,saksoft.com,,,,,True,False,False
nasscom,EPAM Systems India Pvt Ltd,Hyderabad,http://www.epam.com,epam.com,,,,,True,False,False
nasscom,Octave Capability Center India Private Limited,Hyderabad,https://www.octave.com/,octave.com,,,,,True,False,False
nasscom,Sampoorna Matchjobs.com Pvt Ltd,Mumbai,http://www.sampoorna.com,sampoorna.com,,,,,True,False,False
nasscom,TLG India Private Limited,Gurugram,http://www.sapient.com,sapient.com,,,,,True,False,False
nasscom,Clayfin Technologies Private Limited,Chennai,http://www.clayfin.com/,clayfin.com,,,,,True,False,False
nasscom,Polo Queen Industrial and Fintech Ltd,Mumbai,http://www.poloqueen.com,poloqueen.com,,,,,True,False,False
nasscom,Tally Solutions Pvt Ltd,Bengaluru,http://www.tallysolutions.com,tallysolutions.com,,,,,True,False,False
nasscom,Gujarat Narmada Valley Fertilizers & Chemicals Ltd,Gandhinagar,http://www.gnfc.in,gnfc.in,,,,,True,False,False
nasscom,Geine Technologies India Pvt Ltd,Gurugram,http://www.geinetech.com,geinetech.com,,,,,True,False,False
nasscom,Botree Software International Ltd,Chennai,http://www.botree.co.in,botree.co.in,,,,,True,False,False
nasscom,All e Technologies Limited,Gautam Buddha Nagar,http://www.alletec.com,alletec.com,,,,,True,False,False
nasscom,Net Solutions India Private Limited,Chandigarh(CH),http://www.nss1.org/,nss1.org,,,,,True,False,False
nasscom,Pan Business Lists Pvt Ltd,Noida,http://www.panbusiness.de,panbusiness.de,,,,,True,False,False
nasscom,Foundever CRM India Private Limited,Mumbai,http://www.sitel-india.com,sitel-india.com,,,,,True,False,False
nasscom,IBS Software Private Limited,Trivandrum,http://www.ibsplc.com,ibsplc.com,,,,,True,False,False
nasscom,IonIdea Enterprise Solutions Pvt Ltd,Bengaluru,http://www.ionidea.com,ionidea.com,,,,,True,False,False
nasscom,Ford Motor Pvt Ltd,Chennai,http://www.india.ford.com,india.ford.com,,,,,True,False,False
nasscom,The World Bank (IBRD),Chennai,http://www.worldbank.org,worldbank.org,,,,,True,False,False
nasscom,ANZ Operations and Technology Pvt Ltd,Bengaluru,http://www.anz-it.com,anz-it.com,,,,,True,False,False
nasscom,Expleo Solutions Limited,Chennai,https://www.expleogroup.com/,expleogroup.com,,,,,True,False,False
nasscom,HSBC Electronic Data Processing India Pvt Ltd,Hyderabad,http://www.hsbcservicedelivery.com,hsbcservicedelivery.com,,,,,True,False,False
nasscom,Thomson Reuters International Services Pvt Ltd,Bengaluru,http://www.thomsonreuters.com,thomsonreuters.com,,,,,True,False,False
nasscom,RR Donnelley India Outsource Pvt Ltd,Chennai,http://www.rrd.com,rrd.com,,,,,True,False,False
nasscom,Silverskills Pvt Ltd,Gurugram,http://www.silverskills.com,silverskills.com,,,,,True,False,False
nasscom,NuSummit Technologies Private Limited,Mumbai,https://www.nusummit.com/,nusummit.com,,,,,True,False,False
nasscom,Dassault Systemes Solutions Lab Private Limited,Pune,http://www.3dplmsoftware.com,3dplmsoftware.com,,,,,True,False,False
nasscom,Impetus Technologies India Private Limited,Noida,http://www.impetus.com,impetus.com,,,,,True,False,False
nasscom,Gujarat Informatics Ltd,Gandhinagar,http://www.gujaratinformatics.com,gujaratinformatics.com,,,,,True,False,False
nasscom,JP Morgan Services India Pvt Ltd,Mumbai,http://www.jpmorgan.com,jpmorgan.com,,,,,True,False,False
nasscom,SunTec Business Solutions Pvt Ltd,Thiruvananthapuram,http://www.suntecgroup.com,suntecgroup.com,,,,,True,False,False
nasscom,exl Service.com (India) Pvt Ltd,Noida,http://www.exlservice.com,exlservice.com,,,,,True,False,False
nasscom,Accenture Solutions Private Limited,Bengaluru,http://www.accenture.com,accenture.com,,,,,True,False,False
nasscom,Sundaram Infotech Solutions (A Division of Sundaram Finance Ltd),Chennai,http://www.sundaraminfotech.com,sundaraminfotech.com,,,,,True,False,False
nasscom,HSBC Software Development (India) Pvt Ltd,Pune,http://www.hsbcsoftwaredevelopment.com,hsbcsoftwaredevelopment.com,,,,,True,False,False
nasscom,Teleperformance Global Business Private Limited,New Delhi,http://www.teleperformance.com,teleperformance.com,,,,,True,False,False
nasscom,Alldigi Tech Limited,Chennai,http://www.alldigitech.com,alldigitech.com,,,,,True,False,False
nasscom,All India Society For Electronics & Computer Technology (AISECT),Bhopal,http://www.aisect.org,aisect.org,,,,,True,False,False
nasscom,KCP Technologies Ltd,Chennai,http://www.kcp.net,kcp.net,,,,,True,False,False
nasscom,ThoughtWorks Technologies India Pvt Ltd,Bengaluru,http://www.thoughtworks.com,thoughtworks.com,,,,,True,False,False
nasscom,SAP Labs India Private Limited,Bengaluru,https://www.sap.com/india/about.saplabsindia.html,sap.com,,,,,True,False,False
nasscom,Virtusa Consulting Services Private Limited,Hyderabad,http://www.virtusa.com/,virtusa.com,,,,,True,False,False
nasscom,AccelTree Software Pvt Ltd,Pune,http://www.acceltree.com,acceltree.com,,,,,True,False,False
nasscom,Sutherland Global Services Pvt Ltd,Chennai,http://www.sutherlandglobal.com,sutherlandglobal.com,,,,,True,False,False
nasscom,Olive Technology Limited,Hyderabad,http://www.olivetech.com,olivetech.com,,,,,True,False,False
nasscom,Cambridge Technology Enterprises Ltd,Hyderabad,http://www.c7e.co,c7e.co,,,,,True,False,False
nasscom,CalSoft Pvt Ltd,Pune,http://www.calsoftinc.com,calsoftinc.com,,,,,True,False,False
nasscom,Motherson Technology Services Limited,Noida,www.mothersontechnology.com,mothersontechnology.com,,,,,True,False,False
nasscom,Nagarro Software Pvt Ltd,Gurugram,http://www.nagarro.com,nagarro.com,,,,,True,False,False
nasscom,PricewaterhouseCoopers Pvt Ltd,Mumbai,http://www.pwc.com,pwc.com,,,,,True,False,False
nasscom,Compunnel Technology India Pvt Ltd,Noida,http://www.infoprolearning.com,infoprolearning.com,,,,,True,False,False
nasscom,TTEC India Customer Solutions Private Limited,Ahmedabad,http://www.motifinc.com,motifinc.com,,,,,True,False,False
nasscom,Adrenalin eSystems Ltd,Chennai,http://www.myadrenalin.com,myadrenalin.com,,,,,True,False,False
nasscom,Yamaha Motor Solutions (India) Pvt Ltd,Gautam Buddha Nagar,http://www.ymsl.in,ymsl.in,,,,,True,False,False
nasscom,Sify Technologies Ltd,Chennai,http://www.sifycorp.com,sifycorp.com,,,,,True,False,False
nasscom,Bahwan CyberTek Pvt Ltd,Chennai,http://www.bahwancybertek.com,bahwancybertek.com,,,,,True,False,False
nasscom,Saama Technologies (India) Pvt Ltd,Pune,http://www.saama.com,saama.com,,,,,True,False,False
nasscom,Oberoi Contact Centre (A Div. of EIH Ltd),New Delhi,http://www.oberoihotels.com,oberoihotels.com,,,,,True,False,False
nasscom,TopSource Infotech Solutions Pvt Ltd,Pune,http://www.topsource.co.uk,topsource.co.uk,,,,,True,False,False
nasscom,Hartron Communications Ltd,Gurugram,http://www.hartron.cc,hartron.cc,,,,,True,False,False
nasscom,Fidelity Business Services India Pvt Ltd,Bengaluru,http://www.fidelity.co.in,fidelity.co.in,,,,,True,False,False
nasscom,Caresoft Inc. India,Bhopal,http://www.caresoftinc.com,caresoftinc.com,,,,,True,False,False
nasscom,eNTrust Software and Services Private Limited,Chennai,http://www.ntrustinfotech.com,ntrustinfotech.com,,,,,True,False,False
nasscom,Societe Generale Global Solution Centre Pvt Ltd,Bengaluru,http://www.socgensolutions.com,socgensolutions.com,,,,,True,False,False
nasscom,NetCracker Technology Solutions (India) Pvt Ltd,Hyderabad,http://www.netcracker.com,netcracker.com,,,,,True,False,False
nasscom,BA Continuum India Pvt Ltd,Hyderabad,http://www.bankofamerica.com,bankofamerica.com,,,,,True,False,False
nasscom,Algonomy Software Private Limited,Bengaluru,http://www.manthan.com,manthan.com,,,,,True,False,False
nasscom,RM Education Solutions India Pvt Ltd,Trivandrum,https://www.rmindia.co.in,rmindia.co.in,,,,,True,False,False
nasscom,Verizon Data Services India Pvt Ltd,Chennai,http://www.verizon.com,verizon.com,,,,,True,False,False
nasscom,CI Global Technologies Pvt Ltd,Chennai,http://www.ciindia.com,ciindia.com,,,,,True,False,False
nasscom,HTC Global Services (India) Pvt Ltd,Chennai,http://www.htcinc.com,htcinc.com,,,,,True,False,False
nasscom,Unisys India Private Limited,Bengaluru,http://www.unisys.co.in,unisys.co.in,,,,,True,False,False
nasscom,Berkadia Services India Pvt Ltd,Hyderabad,http://www.berkadia.com,berkadia.com,,,,,True,False,False
nasscom,Manhattan Associates (India) Development Centre Pvt Ltd,Bengaluru,http://www.manh.com,manh.com,,,,,True,False,False
nasscom,Saigun Technologies Pvt Ltd,Noida,http://www.saigun.com,saigun.com,,,,,True,False,False
nasscom,TESCO Bengaluru Private Limited,Bengaluru,http://www.tescohsc.com,tescohsc.com,,,,,True,False,False
nasscom,SPI Technologies India Pvt Ltd,Pondicherry,http://www.spitech.com,spitech.com,,,,,True,False,False
nasscom,Deutsche India Private Limited,Mumbai,http://www.db.com,db.com,,,,,True,False,False
nasscom,Pinnacle Infotech Solutions,Kolkata,http://www.pinnaclecad.com,pinnaclecad.com,,,,,True,False,False
nasscom,Suma Soft Pvt Ltd,Pune,http://www.sumasoft.com,sumasoft.com,,,,,True,False,False
nasscom,KPMG Advisory Services Private Limited,Gurugram,http://www.in.kpmg.com,in.kpmg.com,,,,,True,False,False
nasscom,Franklin Templeton International Services (India) Pvt Ltd,Hyderabad,http://www.franklintempleton.com,franklintempleton.com,,,,,True,False,False
nasscom,Google India Private Limited,Gurugram,http://www.google.com,google.com,,,,,True,False,False
nasscom,Standard Chartered Global Business Services Private Limited,Chennai,http://www.scopeinternational.com,scopeinternational.com,,,,,True,False,False
nasscom,Bebo Technologies Pvt Ltd,Chandigarh(CH),http://www.bebotechnologies.com,bebotechnologies.com,,,,,True,False,False
nasscom,YES - Centre of Systems Excellence (Yes Bank Ltd),Mumbai,http://www.yesbank.in,yesbank.in,,,,,True,False,False
nasscom,Philips India Limited,Bengaluru,http://www.philips.com,philips.com,,,,,True,False,False
nasscom,COLT Technology Services India Pvt Ltd,Gurugram,http://www.colt.net,colt.net,,,,,True,False,False
nasscom,Volvo India Pvt Ltd,Bengaluru,http://www.volvo.co.in,volvo.co.in,,,,,True,False,False
nasscom,Amdocs Development Centre India LLP,Pune,http://www.amdocs.com,amdocs.com,,,,,True,False,False
nasscom,Nomura Services India Pvt Ltd,Mumbai,http://www.nomura.com,nomura.com,,,,,True,False,False
nasscom,Global Infovision Pvt Ltd,Hyderabad,http://www.globalinfovision.com,globalinfovision.com,,,,,True,False,False
nasscom,Morgan Stanley Advantage Services Pvt Ltd,Mumbai,http://www.morganstanley.com/advantageservices/,morganstanley.com,,,,,True,False,False
nasscom,IIC Technologies Private Limited,Hyderabad,http://www.iictechnologies.com,iictechnologies.com,,,,,True,False,False
nasscom,Oracle (OFSS) BPO Services Ltd,Gurugram,http://www.oracle.com/us/products/applications/financial-services/software-bpo/index.html,oracle.com,,,,,True,False,False
nasscom,Aegis Customer Support Services Private Limited,Mumbai,http://www.aegiscomgroup.com,aegiscomgroup.com,,,,,True,False,False
nasscom,MakeMyTrip (India) Pvt Ltd,Gurugram,http://www.makemytrip.com,makemytrip.com,,,,,True,False,False
nasscom,Movate Technologies Private Limited,Bengaluru,http://www.movate.com,movate.com,,,,,True,False,False
nasscom,AT&T Communication Services India Private Limited,Gurugram,http://www.ap.att.com,ap.att.com,,,,,True,False,False
nasscom,Metrixlab Research India LLP,Hyderabad,http://www.markettools.com,markettools.com,,,,,True,False,False
nasscom,Info Edge (India) Ltd,Noida,http://www.infoedge.in,infoedge.in,,,,,True,False,False
nasscom,Microland Limited,Bengaluru,http://www.microland.com,microland.com,,,,,True,False,False
nasscom,QuEST Global Engineering Services Private Limited,Bengaluru,http://engineering.quest-global.com,engineering.quest-global.com,,,,,True,False,False
nasscom,Blue Yonder India Private Limited,Hyderabad,http://www.manu.com,manu.com,,,,,True,False,False
nasscom,NetScout Systems Software India Pvt Ltd,Bengaluru,http://www.netscout.com,netscout.com,,,,,True,False,False
nasscom,AABSyS Information Technology Pvt Ltd,Bhubaneswar,http://www.aabsys.com,aabsys.com,,,,,True,False,False
nasscom,AXISCADES Technologies Limited,Bengaluru,http://www.axiscades.com,axiscades.com,,,,,True,False,False
nasscom,Capita India Private Limited,Mumbai,http://www.capita.co.uk,capita.co.uk,,,,,True,False,False
nasscom,Lepton Software Export & Research Pvt Ltd,Gurugram,http://www.leptonsoftware.com,leptonsoftware.com,,,,,True,False,False
nasscom,Hazel Mercantile Limited,Mumbai,http://www.hazelinfotech.com,hazelinfotech.com,,,,,True,False,False
nasscom,SCA Technologies India Pvt Ltd,Gurugram,https://www.scatech.com/,scatech.com,,,,,True,False,False
nasscom,MediaTek India Technology Pvt Ltd,Gautam Buddha Nagar,http://www.mediatek.com,mediatek.com,,,,,True,False,False
nasscom,Swiss Re Global Business Solutions India Private Limited,Bengaluru,http://www.swissre.com,swissre.com,,,,,True,False,False
nasscom,Synchrony International Services Private Limited,Hyderabad,http://www.ge.com,ge.com,,,,,True,False,False
nasscom,KLA-Tencor Software India Pvt Ltd,Chennai,http://www.kla-tencor.com,kla-tencor.com,,,,,True,False,False
nasscom,GENPACT India Private Limited,Gurugram,http://www.genpact.com,genpact.com,,,,,True,False,False
nasscom,Novartis Development IT (A Div. of Novartis Healthcare Pvt Ltd),Hyderabad,http://www.novartis.com,novartis.com,,,,,True,False,False
nasscom,KG Invicta Services Private Limited,Coimbatore,https://www.kginvicta.com,kginvicta.com,,,,,True,False,False
nasscom,Fiserv India Pvt Ltd,Gautam Buddha Nagar,http://www.fiserv.com,fiserv.com,,,,,True,False,False
nasscom,Qualtech Consultants Pvt Ltd,Noida,http://www.qualtechedge.com,qualtechedge.com,,,,,True,False,False
nasscom,Amrut Software Pvt Ltd,Mumbai,http://www.amruts.com,amruts.com,,,,,True,False,False
nasscom,Centrico-India Private Limited,Chennai,http://www.sella.it,sella.it,,,,,True,False,False
nasscom,BNP Paribas India Solutions Private Limited,Mumbai,http://www.bnpparibasindiasolutions.com,bnpparibasindiasolutions.com,,,,,True,False,False
nasscom,RAMTeCH Software Solutions Pvt Ltd,Noida,http://www.ramtech-corp.com,ramtech-corp.com,,,,,True,False,False
nasscom,Metacube Software Pvt Ltd,Jaipur,http://www.metacube.com,metacube.com,,,,,True,False,False
nasscom,Progress Software Development Pvt Ltd,Hyderabad,https://www.progress.com,progress.com,,,,,True,False,False
nasscom,NetApp India Pvt Ltd,Bengaluru,http://www.netapp.com,netapp.com,,,,,True,False,False
nasscom,Hughes Systique Pvt Ltd,Gurugram,http://www.hsc.com,hsc.com,,,,,True,False,False
nasscom,Akmin Technologies Pvt Ltd,Chennai,http://www.akmin.com,akmin.com,,,,,True,False,False
nasscom,iQor India Services Pvt Ltd,Noida,http://www.iqor.com,iqor.com,,,,,True,False,False
nasscom,QuisLex Legal Services Pvt Ltd,Hyderabad,http://www.quislex.com,quislex.com,,,,,True,False,False
nasscom,Sun Life Global Solutions Private Limited,Gurugram,http://www.sunlife.com,sunlife.com,,,,,True,False,False
nasscom,Couth Infotech Pvt Ltd,Hyderabad,http://www.couthit.com,couthit.com,,,,,True,False,False
nasscom,Tholons Knowledge Management Pvt Ltd,Bengaluru,http://www.tholons.com,tholons.com,,,,,True,False,False
nasscom,Legasis Services Pvt Ltd,Pune,http://www.legasis.in,legasis.in,,,,,True,False,False
nasscom,Quatrro Global Services Pvt Ltd,Gurugram,http://www.quatrro.com,quatrro.com,,,,,True,False,False
nasscom,Anibrain Digital Technologies Pvt Ltd,Pune,http://www.anibrain.com,anibrain.com,,,,,True,False,False
nasscom,In-Solutions Global Pvt Ltd,Mumbai,http://www.insolutionsglobal.com,insolutionsglobal.com,,,,,True,False,False
nasscom,Tietoevry India Private Limited,Pune,http://www.tieto.in,tieto.in,,,,,True,False,False
nasscom,Quinnox Consultancy Services Ltd,Mumbai,http://www.quinnox.com,quinnox.com,,,,,True,False,False
nasscom,Emerson Innovation Center - Pune (A Div. of Emerson Electric Company (I) Pvt Ltd),Pune,http://www.emerson.com,emerson.com,,,,,True,False,False
nasscom,North Shore Technologies Pvt Ltd,Noida,http://www.svam.com,svam.com,,,resolved:406,406,False,True,False
nasscom,Northern Operating Services Pvt Ltd,Bengaluru,http://www.northerntrust.com,northerntrust.com,,,,,True,False,False
nasscom,Principal Global Services Pvt Ltd,Pune,http://www.principal.com,principal.com,,,,,True,False,False
nasscom,RUGR SIL Private Limited,Thane,http://www.sil.co.in,sil.co.in,,,,,True,False,False
nasscom,Drivestream India Private Limited,Chennai,http://www.drivestream.com,drivestream.com,,,,,True,False,False
nasscom,Sony India Software Centre Private Limited,Bengaluru,http://www.sony.com,sony.com,,,,,True,False,False
nasscom,Vertex Offshore Services Pvt Ltd,Hyderabad,http://www.vertexcs.com,vertexcs.com,,,resolved:419,419,False,True,False
nasscom,Hinduja Tech Limited,Chennai,http://www.defiance-tech.com,defiance-tech.com,,,,,True,False,False
nasscom,XL India Business Services Pvt Ltd,Gurugram,http://www.xlgroup.com,xlgroup.com,,,,,True,False,False
nasscom,HyTech Professionals India Pvt Ltd,Noida,http://www.hytechpro.com,hytechpro.com,,,,,True,False,False
nasscom,7Seas Entertainment Ltd,Hyderabad,http://www.7seasent.com,7seasent.com,,,,,True,False,False
nasscom,Webrosoft Solutions Pvt Ltd,Ludhiana,http://www.webrosoft.com,webrosoft.com,,,,,True,False,False
nasscom,Midland Credit Management India Pvt Ltd,Gurugram,http://www.mcmcg.com,mcmcg.com,,,,,True,False,False
nasscom,Intelliob Technologies Pvt Ltd,Mumbai,http://www.intelliob.com,intelliob.com,,,,,True,False,False
nasscom,Broadridge Financial Solutions (India) Pvt Ltd,Hyderabad,http://www.broadridge.com,broadridge.com,,,,,True,False,False
nasscom,Wells Fargo International Solutions Private Limited,Hyderabad,http://www.wellsfargo.com,wellsfargo.com,,,,,True,False,False
nasscom,AES Technologies (India) Pvt Ltd,Coimbatore,http://www.aesasp.com,aesasp.com,,,,,True,False,False
nasscom,Hi-Tech Digital Solutions LLP,Ahmedabad,http://www.hitechos.com,hitechos.com,,,,,True,False,False
