source,name,city,website,domain,founded_year,size_band,band_label,headcount,headcount_unknown,whale_candidate,staffing_mix,lane_reason
nasscom,AVA Software Private Limited,Kancheepuram,http://www.avasoft.biz,avasoft.biz,,,,,True,False,False,page text 1 chars
nasscom,K7 Computing Private Limited,Chennai,http://www.k7computing.com,k7computing.com,,,,,True,False,False,page text 30 chars
nasscom,MOBAC Technologies Private Limited,Tirupati,http://www.mobactech.com,mobactech.com,,,,,True,False,False,page text 1 chars
nasscom,Online PSB Loans Limited,Ahmedabad,https://www.onlinepsbloans.com/,onlinepsbloans.com,,,,,True,False,False,page text 92 chars
nasscom,MAANTT Global Services Private Limited,Chennai,https://www.maantt.com,maantt.com,,,,,True,False,False,page text 40 chars
nasscom,Lakshya Software Technologies Private Limited,Vijayawada,https://www.lakshya-soft.com,lakshya-soft.com,,,,,True,False,False,page text 78 chars
nasscom,Enjay IT Solutions Limited,Bhilad,https://www.enjayworld.com,enjayworld.com,,,,,True,False,False,page text 59 chars
nasscom,Bassetti ITES Private Limited,Kolkata,https://www.bassetti-ites.in,bassetti-ites.in,,,,,True,False,False,page text 1 chars
nasscom,WinVinaya InfoSystems India Private Limited,Bengaluru,http://www.winvinaya.com,winvinaya.com,,,,,True,False,False,page text 70 chars
nasscom,Vivtra Technologies and Solutions Private Limited,Delhi,http://www.vts-global.com,vts-global.com,,,,,True,False,False,page text 1 chars
nasscom,QuNu Labs Private Limited,Bengaluru,http://qunulabs.in/,qunulabs.in,,,,,True,False,False,page text 1 chars
nasscom,Virtuos Digital Limited,Gurugram,https://www.virtuos.com,virtuos.com,,,,,True,False,False,page text 139 chars
nasscom,Comcast India Engineering Center I LLP,Chennai,https://corporate.comcast.com/,corporate.comcast.com,,,,,True,False,False,page text 37 chars
nasscom,SM Search Systems LLP,Bengaluru,https://www.searchsystems.in,searchsystems.in,,,,,True,False,False,page text 99 chars
nasscom,CV Corporate Services Private Limited,Hyderabad,https://cvcorp.in,cvcorp.in,,,,,True,False,False,page text 68 chars
nasscom,Threatsys Technologies Private Limited,Bhubaneswar,http://www.threatsys.in,threatsys.in,,,,,True,False,False,page text 108 chars
nasscom,Green Fellow IT Security Solutions Private Limited,Kolkata,https://indiancybersecuritysolutions.com/,indiancybersecuritysolutions.com,,,,,True,False,False,page text 175 chars
